7,188,749.12,152.09,33.92,53.84,1,-1,-1,-1
8,188,751.46,155.26,32.64,53.34,1,-1,-1,-1
9,188,753.28,155.37,33.15,53.39,1,-1,-1,-1
13,189,771.77,156.31,35.75,60.59,1,-1,-1,-1
16,192,796.00,161.01,40.58,63.27,1,-1,-1,-1
17,192,803.82,168.38,40.50,70.11,1,-1,-1,-1
18,192,810.06,164.83,43.09,79.62,1,-1,-1,-1
24,203,970.96,163.20,44.73,95.38,1,-1,-1,-1
24,202,917.53,156.77,42.13,101.91,1,-1,-1,-1
25,203,996.63,166.88,48.54,109.30,1,-1,-1,-1
25,202,935.84,161.81,44.76,104.13,1,-1,-1,-1
26,203,1034.24,166.11,53.10,123.77,1,-1,-1,-1
27,203,1065.55,159.56,58.64,142.90,1,-1,-1,-1
28,203,1106.97,158.73,62.20,152.78,1,-1,-1,-1
29,205,1095.43,146.80,76.78,159.39,1,-1,-1,-1
30,205,1144.92,145.42,83.55,185.41,1,-1,-1,-1
42,209,308.74,176.10,35.40,59.30,1,-1,-1,-1
43,209,297.76,180.67,34.61,58.96,1,-1,-1,-1
44,209,284.06,189.18,34.40,59.54,1,-1,-1,-1
45,209,266.10,183.54,37.52,67.73,1,-1,-1,-1
46,209,239.11,188.98,38.08,72.09,1,-1,-1,-1
47,209,215.93,190.98,37.66,73.97,1,-1,-1,-1
48,213,76.30,148.21,41.74,101.03,1,-1,-1,-1
48,209,193.71,189.48,40.54,80.02,1,-1,-1,-1
49,213,47.02,155.07,42.93,101.59,1,-1,-1,-1
49,209,167.39,186.50,44.34,88.12,1,-1,-1,-1
50,213,15.39,157.80,40.94,95.52,1,-1,-1,-1
50,209,136.49,191.93,45.15,91.08,1,-1,-1,-1
51,214,584.87,142.07,49.42,51.89,1,-1,-1,-1
51,209,101.25,187.57,51.76,104.05,1,-1,-1,-1
52,214,583.75,137.07,50.34,57.23,1,-1,-1,-1
53,214,585.46,140.02,51.18,55.61,1,-1,-1,-1
54,214,586.34,135.29,51.39,61.23,1,-1,-1,-1
55,214,583.49,135.82,50.53,59.06,1,-1,-1,-1
56,218,322.71,153.80,38.70,80.99,1,-1,-1,-1
