1,2109,698.27,462.29,46.05,131.51,1,-1,-1,-1
1,2108,655.72,470.11,62.11,147.28,1,-1,-1,-1
1,2107,1849.09,426.98,64.15,248.74,1,-1,-1,-1
1,2106,1686.16,432.89,75.11,153.88,1,-1,-1,-1
1,2105,1261.67,424.87,46.40,104.84,1,-1,-1,-1
1,2104,574.81,433.99,110.00,278.61,1,-1,-1,-1
1,2103,442.75,460.53,110.71,262.93,1,-1,-1,-1
1,2102,1459.30,441.64,119.05,340.05,1,-1,-1,-1
1,2101,1312.61,434.46,203.63,350.96,1,-1,-1,-1
2,2110,1294.00,419.42,55.47,117.23,1,-1,-1,-1
2,2109,700.24,463.27,47.67,132.20,1,-1,-1,-1
2,2108,627.56,456.62,75.90,191.68,1,-1,-1,-1
2,2107,1851.26,443.08,59.96,229.38,1,-1,-1,-1
2,2106,1685.57,429.27,77.10,156.08,1,-1,-1,-1
2,2105,1268.95,429.20,49.02,109.30,1,-1,-1,-1
2,2104,574.82,461.24,93.38,253.97,1,-1,-1,-1
2,2103,443.89,453.95,114.32,267.44,1,-1,-1,-1
2,2102,1472.50,445.03,111.78,311.41,1,-1,-1,-1
2,2101,1324.59,447.79,188.18,337.69,1,-1,-1,-1
3,2112,1072.86,460.92,40.65,112.48,1,-1,-1,-1
3,2111,677.63,461.18,53.22,145.79,1,-1,-1,-1
3,2109,707.58,472.26,40.17,118.30,1,-1,-1,-1
3,2108,630.24,454.53,77.57,194.61,1,-1,-1,-1
3,2107,1851.31,435.61,62.04,238.95,1,-1,-1,-1
3,2106,1680.13,425.27,83.28,161.93,1,-1,-1,-1
3,2105,1262.68,421.65,50.13,107.47,1,-1,-1,-1
3,2104,575.18,470.02,88.26,247.98,1,-1,-1,-1
3,2103,444.13,459.55,111.98,262.99,1,-1,-1,-1
3,2102,1479.20,437.09,117.08,326.45,1,-1,-1,-1
3,2101,1332.67,438.98,205.58,348.53,1,-1,-1,-1
4,2109,701.63,467.98,41.53,121.29,1,-1,-1,-1
4,2108,633.91,449.25,78.28,196.60,1,-1,-1,-1
4,2107,1851.27,433.06,62.73,245.20,1,-1,-1,-1
4,2106,1676.36,421.64,88.77,173.53,1,-1,-1,-1
4,2105,1255.30,432.62,43.20,86.13,1,-1,-1,-1
4,2104,575.99,471.36,85.31,245.57,1,-1,-1,-1
4,2103,413.43,439.78,139.60,292.47,1,-1,-1,-1
4,2102,1480.52,441.89,116.49,334.61,1,-1,-1,-1
4,2101,1330.58,435.10,203.16,362.40,1,-1,-1,-1
5,2109,705.77,472.01,38.74,111.96,1,-1,-1,-1
5,2108,638.83,450.85,77.55,190.61,1,-1,-1,-1
5,2107,1851.39,423.87,62.40,238.69,1,-1,-1,-1
5,2106,1671.89,420.70,88.16,175.56,1,-1,-1,-1
5,2104,581.71,452.08,90.54,258.09,1,-1,-1,-1
5,2103,403.28,435.74,151.12,296.58,1,-1,-1,-1
5,2102,1492.56,438.86,112.90,324.56,1,-1,-1,-1
5,2101,1350.32,433.86,191.34,350.89,1,-1,-1,-1
6,2110,1259.19,426.30,48.19,105.03,1,-1,-1,-1
6,2109,704.13,468.23,43.36,124.46,1,-1,-1,-1
6,2108,641.90,454.04,71.69,183.24,1,-1,-1,-1
6,2107,1851.15,423.36,62.59,235.00,1,-1,-1,-1
6,2106,1668.19,419.67,99.56,184.93,1,-1,-1,-1
6,2104,583.20,446.02,91.38,263.33,1,-1,-1,-1
6,2103,421.36,438.27,152.01,288.14,1,-1,-1,-1
6,2102,1502.09,436.17,113.72,327.01,1,-1,-1,-1
6,2101,1361.69,430.27,190.80,365.95,1,-1,-1,-1
7,2110,1261.84,431.24,42.17,94.16,1,-1,-1,-1
7,2109,703.87,470.00,43.85,125.27,1,-1,-1,-1
7,2108,638.78,456.28,72.81,189.48,1,-1,-1,-1
7,2107,1848.39,430.73,63.17,237.09,1,-1,-1,-1
7,2106,1668.50,420.64,94.96,178.38,1,-1,-1,-1
7,2104,582.59,445.29,90.89,264.49,1,-1,-1,-1
7,2103,426.87,439.86,154.38,284.90,1,-1,-1,-1
7,2102,1499.04,436.89,109.72,319.74,1,-1,-1,-1
7,2101,1367.34,433.15,182.87,357.04,1,-1,-1,-1
8,2110,1264.72,433.83,37.50,85.37,1,-1,-1,-1
8,2109,690.55,473.04,44.42,129.58,1,-1,-1,-1
8,2108,636.12,452.51,74.30,197.41,1,-1,-1,-1
8,2107,1847.44,434.13,64.06,239.98,1,-1,-1,-1
8,2106,1678.05,423.69,96.46,181.47,1,-1,-1,-1
8,2104,581.90,446.08,90.79,266.41,1,-1,-1,-1
8,2103,429.46,442.27,157.28,279.60,1,-1,-1,-1
8,2102,1500.00,430.91,108.11,334.62,1,-1,-1,-1
8,2101,1383.17,432.31,165.02,344.58,1,-1,-1,-1
9,2110,1271.08,432.73,38.03,88.64,1,-1,-1,-1
9,2109,686.72,475.51,44.25,127.65,1,-1,-1,-1
9,2108,643.21,458.56,70.06,189.21,1,-1,-1,-1
9,2107,1846.59,433.31,63.41,241.87,1,-1,-1,-1
9,2106,1676.56,419.99,94.19,184.35,1,-1,-1,-1
9,2104,581.70,440.44,90.39,265.15,1,-1,-1,-1
9,2103,418.08,446.45,154.23,261.45,1,-1,-1,-1
9,2102,1501.31,418.60,109.96,352.74,1,-1,-1,-1
9,2101,1398.73,435.29,163.19,351.50,1,-1,-1,-1
10,2110,1273.48,432.55,37.99,90.87,1,-1,-1,-1
10,2109,685.83,474.09,45.17,131.35,1,-1,-1,-1
10,2108,644.55,462.08,65.10,183.28,1,-1,-1,-1
10,2107,1846.22,410.92,64.15,246.91,1,-1,-1,-1
10,2106,1677.05,421.87,91.75,186.80,1,-1,-1,-1
10,2104,581.53,440.82,89.26,262.25,1,-1,-1,-1
10,2103,411.53,452.07,155.16,256.03,1,-1,-1,-1
10,2102,1516.80,417.61,104.12,351.31,1,-1,-1,-1
10,2101,1398.46,437.17,172.11,351.29,1,-1,-1,-1
11,2110,1273.87,433.73,37.86,92.87,1,-1,-1,-1
11,2108,652.71,465.34,62.82,179.38,1,-1,-1,-1
11,2107,1846.99,425.81,64.48,244.45,1,-1,-1,-1
11,2106,1669.29,416.12,92.81,190.05,1,-1,-1,-1
11,2104,581.51,446.98,87.88,263.52,1,-1,-1,-1
11,2103,422.14,462.23,145.97,259.85,1,-1,-1,-1
11,2102,1525.92,424.77,99.83,343.63,1,-1,-1,-1
11,2101,1407.08,433.04,177.92,350.97,1,-1,-1,-1
12,2110,1277.26,423.89,36.59,90.84,1,-1,-1,-1
12,2108,648.39,464.98,61.13,173.66,1,-1,-1,-1
12,2107,1847.06,427.12,66.18,249.09,1,-1,-1,-1
12,2106,1670.61,415.82,98.64,181.25,1,-1,-1,-1
12,2104,583.91,446.09,86.23,258.49,1,-1,-1,-1
12,2103,428.25,457.80,142.23,258.58,1,-1,-1,-1
12,2102,1532.22,427.43,104.41,348.23,1,-1,-1,-1
12,2101,1419.12,426.04,177.17,366.15,1,-1,-1,-1
13,2114,701.38,465.69,50.85,126.48,1,-1,-1,-1
13,2110,1275.80,427.73,38.13,92.89,1,-1,-1,-1
13,2108,646.63,465.13,59.51,169.46,1,-1,-1,-1
13,2107,1846.65,421.07,67.44,244.51,1,-1,-1,-1
13,2106,1683.33,407.83,92.16,180.00,1,-1,-1,-1
13,2104,584.87,447.81,85.80,258.38,1,-1,-1,-1
13,2103,422.93,453.66,147.94,263.02,1,-1,-1,-1
13,2102,1542.11,427.53,106.01,340.95,1,-1,-1,-1
13,2101,1429.24,413.07,175.26,375.68,1,-1,-1,-1
14,2115,1068.57,462.33,44.18,120.21,1,-1,-1,-1
14,2114,688.40,463.25,53.67,136.89,1,-1,-1,-1
14,2110,1275.04,429.71,39.22,94.19,1,-1,-1,-1
14,2108,649.29,466.46,58.96,170.26,1,-1,-1,-1
14,2107,1842.55,417.48,68.84,242.39,1,-1,-1,-1
14,2106,1691.61,404.96,93.50,171.85,1,-1,-1,-1
14,2104,589.14,452.11,89.35,261.85,1,-1,-1,-1
14,2103,418.35,450.87,154.89,268.16,1,-1,-1,-1
14,2102,1543.50,425.52,108.88,349.51,1,-1,-1,-1
14,2101,1440.01,419.18,163.66,370.67,1,-1,-1,-1
15,2114,682.64,462.98,54.86,141.44,1,-1,-1,-1
15,2110,1264.51,429.32,41.29,93.18,1,-1,-1,-1
15,2108,644.98,467.50,58.98,169.08,1,-1,-1,-1
15,2107,1844.24,426.23,69.26,246.74,1,-1,-1,-1
15,2106,1684.39,409.53,95.49,172.60,1,-1,-1,-1
15,2104,578.19,450.47,87.93,263.88,1,-1,-1,-1
15,2103,419.29,452.40,161.49,269.56,1,-1,-1,-1
15,2102,1554.71,426.43,116.07,347.29,1,-1,-1,-1
15,2101,1440.54,422.66,169.97,361.03,1,-1,-1,-1
16,2108,643.01,471.08,58.99,174.22,1,-1,-1,-1
16,2107,1844.33,426.02,68.71,241.34,1,-1,-1,-1
16,2106,1681.72,412.90,94.86,164.67,1,-1,-1,-1
16,2104,581.75,445.47,88.22,261.51,1,-1,-1,-1
16,2103,422.06,448.40,154.16,275.24,1,-1,-1,-1
16,2102,1569.92,437.34,117.10,346.66,1,-1,-1,-1
